"Benchmark","Mode","Threads","Samples","Score","Score Error (90.0%)","Relative Score Error (90.0%)","Score Error (95.0%)","Relative Score Error (95.0%)","Score Error (99.9%)","Relative Score Error (99.9%)","Median Score","Median Absolute Deviation","Relative Median Absolute Deviation","Unit","Param: dataType","Param: multimapValueSize","Param: producer","Param: run","Param: sampleDataSelection","Param: size","Param: stepSizeOneToOneSelector","Param: valueFactoryFactory"
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTuple","avgt",1,10,60.428059,0.481677,0.007971,0.594414,0.009837,1.256253,0.020789,60.467145,0.544850,0.009011,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4194304,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTuple","avgt",1,10,77.043457,0.402099,0.005219,0.496211,0.006441,1.048709,0.013612,77.027102,0.302602,0.003929,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4194304,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTuple","avgt",1,10,132.950815,0.711561,0.005352,0.878104,0.006605,1.855812,0.013959,132.885561,0.690790,0.005198,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4194304,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTuple","avgt",1,10,61.309473,0.550446,0.008978,0.679279,0.011080,1.435608,0.023416,61.418426,0.774949,0.012618,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8388608,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTuple","avgt",1,10,79.331760,0.600239,0.007566,0.740727,0.009337,1.565475,0.019733,79.578094,0.678450,0.008526,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8388608,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTuple","avgt",1,10,131.088609,0.806828,0.006155,0.995668,0.007595,2.104276,0.016052,130.790974,1.010965,0.007730,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8388608,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,10.348784,0.047491,0.004589,0.058606,0.005663,0.123859,0.011968,10.311430,0.016270,0.001578,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,9.814461,0.058404,0.005951,0.072073,0.007344,0.152322,0.015520,9.777697,0.026538,0.002714,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,32.411127,0.222442,0.006863,0.274506,0.008469,0.580149,0.017900,32.232815,0.164715,0.005110,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,10.630663,0.159449,0.014999,0.196768,0.018510,0.415857,0.039119,10.582068,0.233116,0.022029,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,11.087539,0.050286,0.004535,0.062055,0.005597,0.131149,0.011829,11.068307,0.034964,0.003159,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,32.430781,0.223220,0.006883,0.275465,0.008494,0.582176,0.017951,32.211905,0.127000,0.003943,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,10.597947,0.051918,0.004899,0.064069,0.006045,0.135406,0.012777,10.556150,0.002802,0.000265,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,11.464510,0.099597,0.008687,0.122908,0.010721,0.259757,0.022657,11.471571,0.070414,0.006138,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,32.382480,0.167572,0.005175,0.206793,0.006386,0.437043,0.013496,32.259975,0.116436,0.003609,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,11.885575,0.119991,0.010096,0.148075,0.012458,0.312947,0.026330,11.902931,0.181774,0.015271,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,11.176585,0.093210,0.008340,0.115026,0.010292,0.243099,0.021751,11.236579,0.087086,0.007750,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,39.395501,0.457934,0.011624,0.565115,0.014345,1.194332,0.030316,39.263051,0.743024,0.018924,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,15.536410,0.180315,0.011606,0.222518,0.014322,0.470277,0.030269,15.482578,0.306063,0.019768,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,16,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,15.234923,0.094851,0.006226,0.117051,0.007683,0.247379,0.016238,15.163978,0.037461,0.002470,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,16,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,53.826443,0.159482,0.002963,0.196809,0.003656,0.415942,0.007727,53.700894,0.049499,0.000922,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,16,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,17.617394,0.105271,0.005975,0.129910,0.007374,0.274557,0.015584,17.707971,0.035208,0.001988,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,32,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,11.643025,0.095574,0.008209,0.117943,0.010130,0.249265,0.021409,11.580153,0.062943,0.005435,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,32,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,39.311541,0.259799,0.006609,0.320606,0.008156,0.677578,0.017236,39.076967,0.235174,0.006018,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,32,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,20.339521,0.739269,0.036346,0.912297,0.044853,1.928076,0.094795,19.570634,0.306789,0.015676,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,64,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,16.291415,0.115718,0.007103,0.142802,0.008765,0.301801,0.018525,16.163963,0.019904,0.001231,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,64,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,38.666162,0.332497,0.008599,0.410319,0.010612,0.867180,0.022427,38.359335,0.191505,0.004992,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,64,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,21.088185,0.396069,0.018782,0.488770,0.023177,1.032982,0.048984,20.780222,0.064421,0.003100,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,128,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,13.881338,0.023347,0.001682,0.028811,0.002076,0.060891,0.004387,13.882882,0.038130,0.002747,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,128,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,44.527497,0.206788,0.004644,0.255187,0.005731,0.539320,0.012112,44.428272,0.057379,0.001291,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,128,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,19.398200,0.146321,0.007543,0.180567,0.009308,0.381616,0.019673,19.295846,0.097452,0.005050,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,256,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,16.302256,0.102112,0.006264,0.126012,0.007730,0.266317,0.016336,16.291923,0.188215,0.011553,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,256,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,38.865238,0.263020,0.006767,0.324580,0.008351,0.685978,0.017650,38.607715,0.139432,0.003612,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,256,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,19.322733,0.084424,0.004369,0.104183,0.005392,0.220185,0.011395,19.310629,0.038701,0.002004,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,512,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,16.476614,0.105812,0.006422,0.130578,0.007925,0.275967,0.016749,16.377582,0.006027,0.000368,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,512,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,38.566311,0.238039,0.006172,0.293753,0.007617,0.620826,0.016098,38.440091,0.232204,0.006041,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,512,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,22.520368,0.196377,0.008720,0.242340,0.010761,0.512169,0.022742,22.570274,0.303917,0.013465,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1024,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,18.900799,0.153275,0.008109,0.189149,0.010007,0.399754,0.021150,18.829030,0.196080,0.010414,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1024,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,33.550797,0.454058,0.013533,0.560332,0.016701,1.184222,0.035296,33.487000,0.332573,0.009931,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1024,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,26.026110,0.186730,0.007175,0.230434,0.008854,0.487007,0.018712,25.909455,0.131187,0.005063,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2048,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,19.134312,0.090434,0.004726,0.111601,0.005832,0.235860,0.012327,19.082120,0.080942,0.004242,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2048,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,34.243996,0.164037,0.004790,0.202431,0.005911,0.427823,0.012493,34.154569,0.007796,0.000228,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2048,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,26.845762,0.448395,0.016703,0.553343,0.020612,1.169453,0.043562,26.361735,0.152871,0.005799,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4096,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,22.003504,0.116614,0.005300,0.143908,0.006540,0.304139,0.013822,22.087492,0.099523,0.004506,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4096,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,35.840803,0.643220,0.017947,0.793767,0.022147,1.677572,0.046806,35.709626,1.015308,0.028432,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4096,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,27.805069,0.158794,0.005711,0.195960,0.007048,0.414148,0.014895,27.774856,0.058498,0.002106,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8192,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,22.127679,0.126819,0.005731,0.156502,0.007073,0.330755,0.014948,22.006220,0.033025,0.001501,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8192,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,40.507742,0.288922,0.007133,0.356545,0.008802,0.753533,0.018602,40.786578,0.193700,0.004749,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8192,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,32.850953,0.354849,0.010802,0.437902,0.013330,0.925476,0.028172,32.741493,0.438830,0.013403,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,16384,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,23.519555,0.476917,0.020277,0.588541,0.025023,1.243840,0.052885,24.137299,0.018529,0.000768,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,16384,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,59.056235,0.626814,0.010614,0.773521,0.013098,1.634782,0.027682,59.124056,1.026840,0.017368,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,16384,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,30.618391,0.144005,0.004703,0.177709,0.005804,0.375576,0.012266,30.716815,0.226088,0.007360,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,32768,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,23.209014,0.118183,0.005092,0.145844,0.006284,0.308231,0.013281,23.166142,0.093671,0.004043,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,32768,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,42.865622,0.199134,0.004646,0.245741,0.005733,0.519357,0.012116,42.898551,0.282552,0.006587,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,32768,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,33.415796,0.357683,0.010704,0.441399,0.013209,0.932867,0.027917,33.273104,0.283293,0.008514,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,65536,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,23.211466,0.117231,0.005051,0.144669,0.006233,0.305748,0.013172,23.092558,0.008286,0.000359,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,65536,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,38.863701,0.108047,0.002780,0.133335,0.003431,0.281794,0.007251,38.818272,0.163604,0.004215,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,65536,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,34.393419,0.121494,0.003532,0.149930,0.004359,0.316867,0.009213,34.297843,0.043927,0.001281,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,131072,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,23.196285,0.180014,0.007760,0.222147,0.009577,0.469493,0.020240,23.263499,0.183577,0.007891,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,131072,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,44.393419,0.510529,0.011500,0.630020,0.014192,1.331503,0.029993,44.138361,0.881677,0.019975,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,131072,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,36.077747,0.177323,0.004915,0.218826,0.006065,0.462474,0.012819,36.049698,0.183443,0.005089,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,262144,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,23.133807,0.109880,0.004750,0.135598,0.005861,0.286577,0.012388,23.092993,0.099487,0.004308,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,262144,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,54.456142,0.546934,0.010044,0.674945,0.012394,1.426449,0.026194,54.714125,1.136015,0.020763,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,262144,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,40.201209,1.531623,0.038099,1.890102,0.047016,3.994601,0.099365,38.481469,0.869818,0.022604,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,524288,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,25.646494,0.143312,0.005588,0.176855,0.006896,0.373771,0.014574,25.640512,0.116923,0.004560,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,524288,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,59.615333,0.177872,0.002984,0.219503,0.003682,0.463904,0.007782,59.592558,0.225066,0.003777,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,524288,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,40.679479,0.207224,0.005094,0.255725,0.006286,0.540458,0.013286,40.701227,0.338504,0.008317,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1048576,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,25.451390,0.345199,0.013563,0.425993,0.016738,0.900307,0.035374,25.585322,0.590052,0.023062,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1048576,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,40.950740,0.351175,0.008576,0.433369,0.010583,0.915894,0.022366,40.850521,0.351996,0.008617,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1048576,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,40.632739,0.234024,0.005759,0.288798,0.007108,0.610355,0.015021,40.557382,0.259014,0.006386,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2097152,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,28.595512,0.094888,0.003318,0.117097,0.004095,0.247477,0.008654,28.546963,0.149505,0.005237,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2097152,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,41.023794,0.197667,0.004818,0.243932,0.005946,0.515533,0.012567,41.145901,0.306517,0.007450,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2097152,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,44.138686,0.298794,0.006769,0.368727,0.008354,0.779280,0.017655,44.050930,0.448828,0.010189,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4194304,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,30.656672,0.337035,0.010994,0.415918,0.013567,0.879014,0.028673,30.937292,0.312468,0.010100,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4194304,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,48.204960,0.755125,0.015665,0.931864,0.019331,1.969429,0.040855,47.663555,0.901846,0.018921,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4194304,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,42.950459,0.280048,0.006520,0.345594,0.008046,0.730389,0.017005,42.735970,0.266362,0.006233,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8388608,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,32.449148,0.260230,0.008020,0.321138,0.009897,0.678703,0.020916,32.567270,0.213409,0.006553,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8388608,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeContainsTupleNotContained","avgt",1,10,42.570509,0.224298,0.005269,0.276796,0.006502,0.584989,0.013742,42.507965,0.290607,0.006837,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,8388608,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,54.341372,0.284578,0.005237,0.351184,0.006463,0.742204,0.013658,54.341191,0.416965,0.007673,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,46.123432,0.249467,0.005409,0.307855,0.006675,0.650630,0.014106,46.162623,0.272958,0.005913,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,188.874433,1.273227,0.006741,1.571228,0.008319,3.320682,0.017581,188.446879,1.292829,0.006860,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,1,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,61.828482,0.345811,0.005593,0.426749,0.006902,0.901905,0.014587,61.905372,0.485080,0.007836,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,74.291740,0.222134,0.002990,0.274124,0.003690,0.579343,0.007798,74.268325,0.180198,0.002426,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,195.181809,0.899391,0.004608,1.109896,0.005686,2.345688,0.012018,194.582579,0.238700,0.001227,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,2,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,67.235598,0.389196,0.005789,0.480288,0.007143,1.015055,0.015097,67.185512,0.684517,0.010188,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,76.994315,0.479438,0.006227,0.591651,0.007684,1.250414,0.016240,76.643664,0.546751,0.007134,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,1,MATCH,4,2,VF_SCALA
